Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,15.36,15.36,15.36,30-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.36,16.36,16.36,03-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.50,16.50,16.50,04-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.64,16.64,16.64,05-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.85,16.85,16.85,06-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.06,17.06,17.06,07-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.13,17.13,17.13,10-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.03,17.03,17.03,11-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.06,17.06,17.06,12-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.94,16.94,16.94,13-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,16.97,16.97,16.97,14-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.10,17.10,17.10,18-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.15,17.15,17.15,19-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.10,17.10,17.10,20-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.20,17.20,17.20,21-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.38,17.38,17.38,24-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.46,17.46,17.46,25-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.51,17.51,17.51,26-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.60,17.60,17.60,27-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.79,17.79,17.79,28-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.85,17.85,17.85,31-Mar-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.86,17.86,17.86,01-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.07,18.07,18.07,02-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.99,17.99,17.99,03-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.93,17.93,17.93,04-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.88,17.88,17.88,07-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.10,18.10,18.10,09-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.12,18.12,18.12,10-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.08,18.08,18.08,11-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.08,18.08,18.08,15-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.87,17.87,17.87,16-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.19,18.19,18.19,17-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.32,18.32,18.32,21-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.26,18.26,18.26,22-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.36,18.36,18.36,23-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.21,18.21,18.21,25-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.23,18.23,18.23,28-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,18.07,18.07,18.07,29-Apr-2014
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,17.92,17.92,17.92,30-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,11.9269,11.8076,11.9269,03-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.0834,11.9626,12.0834,04-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.1317,12.0104,12.1317,05-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.2589,12.1363,12.2589,06-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.1486,12.0271,12.1486,07-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.0980,11.9770,12.0980,10-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.0638,11.9432,12.0638,11-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.1003,11.9793,12.1003,12-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,11.9475,11.8280,11.9475,13-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,11.9615,11.8419,11.9615,14-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.0680,11.9473,12.0680,18-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.1080,11.9869,12.1080,19-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.0991,11.9781,12.0991,20-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.1459,12.0244,12.1459,21-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.2354,12.1130,12.2354,24-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.3200,12.1968,12.3200,25-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.3241,12.2009,12.3241,26-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.3520,12.2285,12.3520,27-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.5805,12.4547,12.5805,28-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.7211,12.5939,12.7211,31-Mar-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.6961,12.5691,12.6961,01-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.8554,12.7268,12.8554,02-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.7806,12.6528,12.7806,03-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.7875,12.6596,12.7875,04-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.7540,12.6265,12.7540,07-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.9663,12.8366,12.9663,09-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.0524,12.9219,13.0524,10-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.0647,12.9341,13.0647,11-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.9872,12.8573,12.9872,15-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.8156,12.6874,12.8156,16-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.0509,12.9204,13.0509,17-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.1597,13.0281,13.1597,21-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.1132,12.9821,13.1132,22-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.1181,12.9869,13.1181,23-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.0642,12.9336,13.0642,25-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.1629,13.0313,13.1629,28-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,13.0446,12.9142,13.0446,29-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,12.9066,12.7775,12.9066,30-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,11.9658,11.8461,11.9658,03-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1229,12.0017,12.1229,04-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1714,12.0497,12.1714,05-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.2861,12.1632,12.2861,06-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1756,12.0538,12.1756,07-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1386,12.0172,12.1386,10-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1043,11.9833,12.1043,11-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1410,12.0196,12.1410,12-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,11.9878,11.8679,11.9878,13-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.0019,11.8819,12.0019,14-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1091,11.9880,12.1091,18-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1493,12.0278,12.1493,19-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1405,12.0191,12.1405,20-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.1875,12.0656,12.1875,21-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.2775,12.1547,12.2775,24-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.3626,12.2390,12.3626,25-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.3667,12.2430,12.3667,26-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.3949,12.2710,12.3949,27-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.6242,12.4980,12.6242,28-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.7692,12.6415,12.7692,31-Mar-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.7442,12.6168,12.7442,01-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.9042,12.7752,12.9042,02-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.8292,12.7009,12.8292,03-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.8363,12.7079,12.8363,04-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.8029,12.6749,12.8029,07-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.0162,12.8860,13.0162,09-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1028,12.9718,13.1028,10-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1152,12.9840,13.1152,11-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.0377,12.9073,13.0377,15-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.8655,12.7368,12.8655,16-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1018,12.9708,13.1018,17-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.2115,13.0794,13.2115,21-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1648,13.0332,13.1648,22-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1698,13.0381,13.1698,23-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.1159,12.9847,13.1159,25-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.2153,13.0831,13.2153,28-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,13.0966,12.9656,13.0966,29-Apr-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,12.9582,12.8286,12.9582,30-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.2459,42.8134,43.2459,03-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.8132,43.3751,43.8132,04-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.9884,43.5485,43.9884,05-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.4499,44.0054,44.4499,06-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.0499,43.6094,44.0499,07-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.8584,43.4198,43.8584,10-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.7343,43.2970,43.7343,11-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.8667,43.4280,43.8667,12-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.3126,42.8795,43.3126,13-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.3636,42.9300,43.3636,14-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.7497,43.3122,43.7497,18-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.8946,43.4557,43.8946,19-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,43.8623,43.4237,43.8623,20-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.0320,43.5917,44.0320,21-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.3563,43.9127,44.3563,24-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.6633,44.2167,44.6633,25-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.6779,44.2311,44.6779,26-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,44.7794,44.3316,44.7794,27-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,45.6075,45.1514,45.6075,28-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.1172,45.6560,46.1172,31-Mar-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.0266,45.5663,46.0266,01-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.6041,46.1381,46.6041,02-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.3329,45.8696,46.3329,03-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.3580,45.8944,46.3580,04-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.2365,45.7741,46.2365,07-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.0063,46.5362,47.0063,09-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.3185,46.8453,47.3185,10-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.3630,46.8894,47.3630,11-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.0820,46.6112,47.0820,15-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.4598,45.9952,46.4598,16-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.3129,46.8398,47.3129,17-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.7074,47.2303,47.7074,21-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.5386,47.0632,47.5386,22-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.5564,47.0808,47.5564,23-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.3610,46.8874,47.3610,25-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.7190,47.2418,47.7190,28-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,47.2900,46.8171,47.2900,29-Apr-2014
100338,SaharaTax Gain-Growth,INF515L01205,,46.7898,46.3219,46.7898,30-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.4272,42.9929,43.4272,03-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.9971,43.5571,43.9971,04-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.1734,43.7317,44.1734,05-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.6372,44.1908,44.6372,06-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.2358,43.7934,44.2358,07-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.0444,43.6040,44.0444,10-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.9201,43.4809,43.9201,11-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.0533,43.6128,44.0533,12-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.4970,43.0620,43.4970,13-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.5485,43.1130,43.5485,14-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,43.9374,43.4980,43.9374,18-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.0833,43.6425,44.0833,19-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.0512,43.6107,44.0512,20-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.2219,43.7797,44.2219,21-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.5485,44.1030,44.5485,24-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.8571,44.4085,44.8571,25-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.8721,44.4234,44.8721,26-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,44.9743,44.5246,44.9743,27-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,45.8064,45.3483,45.8064,28-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.3192,45.8560,46.3192,31-Mar-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.2285,45.7662,46.2285,01-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.8088,46.3407,46.8088,02-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.5368,46.0714,46.5368,03-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.5624,46.0968,46.5624,04-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.4412,45.9768,46.4412,07-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.2151,46.7429,47.2151,09-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.5290,47.0537,47.5290,10-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.5741,47.0984,47.5741,11-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.2931,46.8202,47.2931,15-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,46.6684,46.2017,46.6684,16-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.5257,47.0504,47.5257,17-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.9233,47.4441,47.9233,21-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.7540,47.2765,47.7540,22-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.7722,47.2945,47.7722,23-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.5766,47.1008,47.5766,25-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.9372,47.4578,47.9372,28-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.5066,47.0315,47.5066,29-Apr-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,47.0044,46.5344,47.0044,30-Apr-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.9453,,,02-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.9752,,,03-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.9763,,,04-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.8117,,,05-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4368,,,08-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4887,,,09-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.3748,,,10-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4623,,,11-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4628,,,12-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.3616,,,15-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4724,,,16-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.4603,,,17-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.2767,,,18-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.8368,,,19-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.6967,,,22-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.6848,,,23-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5503,,,24-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5591,,,25-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.6352,,,26-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4991,,,29-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.2161,,,30-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3155,,,31-Jul-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.1776,,,01-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0954,,,02-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9208,,,05-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.1368,,,06-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0508,,,07-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.2371,,,08-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3844,,,09-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.163,,,13-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.369,,,14-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3675,,,16-Aug-2019
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4478,,,19-Aug-2019
